,OBJECTID,SEQ_ID,DRIVER_ID,DEVICE_ID,INVOKE_CODE,STATUS,HEADING,GPS_STATUS,LOCATION_MESSAGE,MAP_HEADING,PVT_TYPE,VEHICLE_LABEL,SPEED,DIRECTION,STOP_DURATION,LONGITUDE,LATITUDE,LOCATION_TIME,LOCAL_TIME,DATE,BUILDING_NUMBER,STREET,CITY,STATE_ID,ZIP,CROSS_STREET,COUNTRY,LOCATION
144180,5365238,63455195,NCID,440575,8,0,225,0,MB1842-H15401 02/07/2015 11:27:35 PM EST 5 mph,3.6,MOVING UPDATE,MB1842-H15401,5.592,SW,0,-71.14087111,42.27522806,2015-02-08 04:27:35.0000000,2015-02-07 23:27:35.0000000,02/07/15,4671,23:27:35.00,BOSTON,MA,2131,ENNEKING PKWY,US,5365263
144181,5365239,63455196,NCID,319067,8,0,88,0,MB1338-H12304 02/07/2015 11:27:00 PM EST 15 mph,5.3,MOVING UPDATE,MB1338-H12304,15.534,E,0,-71.09676833,42.34882139,2015-02-08 04:27:01.0000000,2015-02-07 23:27:01.0000000,02/07/15,546,23:27:01.00,BOSTON,MA,2215,BEACON ST,US,5365264
144182,5365240,63455198,NCID,441497,2,0,295,0,MB1693-H07221 02/07/2015 11:28:06 PM EST 0 mph,2.8,STOP,MB1693-H07221,0.621,NW,0,-71.06469056,42.35193222,2015-02-08 04:28:04.0000000,2015-02-07 23:28:04.0000000,02/07/15,99,23:28:04.00,BOSTON,MA,2116,TREMONT ST,US,5365265
144183,5365241,63455199,NCID,440181,8,0,127,0,MB1603-H08301 02/07/2015 11:28:01 PM EST 6 mph,9.4,MOVING UPDATE,MB1603-H08301,6.214,SE,0,-71.0723125,42.33262111,2015-02-08 04:28:00.0000000,2015-02-07 23:28:00.0000000,02/07/15,811,23:28:00.00,BOSTON,MA,2118,MELNEA CASS BLVD,US,5365266
144184,5365242,63455201,NCID,319097,8,0,246,0,MB2184-H11201 02/07/2015 11:27:59 PM EST 11 mph,5.6,MOVING UPDATE,MB2184-H11201,11.806,SW,0,-71.0617425,42.34046278,2015-02-08 04:28:01.0000000,2015-02-07 23:28:01.0000000,02/07/15,424,23:28:01.00,BOSTON,MA,2118,RANDOLPH ST,US,5365267
144185,5365243,63455202,NCID,318977,8,0,333,0,MB961-H13310 02/07/2015 11:27:36 PM EST 5 mph,5.8,MOVING UPDATE,MB961-H13310,5.592,NW,0,-71.12796861,42.28635361,2015-02-08 04:27:34.0000000,2015-02-07 23:27:34.0000000,02/07/15,8,23:27:34.00,BOSTON,MA,2131,WASHINGTON ST,US,5365268
144186,5365245,63455210,NCID,319067,8,0,85,0,MB1338-H12304 02/07/2015 11:28:35 PM EST 6 mph,5.3,MOVING UPDATE,MB1338-H12304,6.835,E,0,-71.09166639,42.34883083,2015-02-08 04:28:35.0000000,2015-02-07 23:28:35.0000000,02/07/15,NA,23:28:35.00,BOSTON,MA,2215,RAMP-,US,5365270
144187,5365246,63455212,NCID,440575,8,0,225,0,MB1842-H15401 02/07/2015 11:28:35 PM EST 25 mph,3.6,MOVING UPDATE,MB1842-H15401,25.476,SW,0,-71.14640278,42.27088667,2015-02-08 04:28:35.0000000,2015-02-07 23:28:35.0000000,02/07/15,4845,23:28:35.00,BOSTON,MA,2132,MAPLEWOOD ST,US,5365271
144188,5365248,63455216,NCID,440195,8,0,243,0,MB2301-H07303 02/07/2015 11:28:37 PM EST 17 mph,19.6,MOVING UPDATE,MB2301-H07303,17.398,SW,0,-71.02252778,42.38110444,2015-02-08 04:28:36.0000000,2015-02-07 23:28:36.0000000,02/07/15,464,23:28:36.00,BOSTON,MA,2128,SWIFT ST,US,5365273
144189,5365249,63455217,NCID,440129,8,0,28,0,MB2136-H08202 02/07/2015 11:29:12 PM EST 20 mph,5.2,MOVING UPDATE,MB2136-H08202,20.505,NE,0,-71.11065639,42.32076833,2015-02-08 04:29:11.0000000,2015-02-07 23:29:11.0000000,02/07/15,420,23:29:11.00,BOSTON,MA,2130,PAUL GORE ST,US,5365274
144190,5365250,63455221,NCID,318999,8,0,234,0,MB1467-H12211 02/07/2015 11:28:32 PM EST 9 mph,5.6,MOVING UPDATE,MB1467-H12211,9.321,SW,0,-71.06053639,42.38180111,2015-02-08 04:28:30.0000000,2015-02-07 23:28:30.0000000,02/07/15,333,23:28:30.00,BOSTON,MA,2129,MEDFORD ST,US,5365275
144191,5365257,63455230,NCID,440061,8,0,228,0,MB2236-H01381 02/07/2015 11:29:38 PM EST 18 mph,10.6,MOVING UPDATE,MB2236-H01381,18.02,SW,0,-71.0729825,42.33206083,2015-02-08 04:29:38.0000000,2015-02-07 23:29:38.0000000,02/07/15,5,23:29:38.00,BOSTON,MA,2119,CROSSTOWN DR,US,5365282
144192,5365259,63455232,NCID,440575,8,0,159,0,MB1842-H15401 02/07/2015 11:29:35 PM EST 19 mph,3.5,MOVING UPDATE,MB1842-H15401,19.263,S,0,-71.14931694,42.26685194,2015-02-08 04:29:35.0000000,2015-02-07 23:29:35.0000000,02/07/15,NA,23:29:35.00,BOSTON,MA,2132,WASHINGTON ST,US,5365284
144193,5365260,63455233,NCID,441497,5,0,189,0,MB1693-H07221 02/07/2015 11:29:57 PM EST 5 mph,2.5,MOVING CONFIRMATION,MB1693-H07221,5.592,S,0,-71.06460639,42.35138583,2015-02-08 04:29:56.0000000,2015-02-07 23:29:56.0000000,02/07/15,224,23:29:56.00,BOSTON,MA,2116,ALAN'S ALY,US,5365285
144194,5365261,63455234,NCID,319067,8,0,67,0,MB1338-H12304 02/07/2015 11:29:35 PM EST 14 mph,5.2,MOVING UPDATE,MB1338-H12304,14.292,NE,0,-71.08476778,42.3499625,2015-02-08 04:29:35.0000000,2015-02-07 23:29:35.0000000,02/07/15,288,23:29:35.00,BOSTON,MA,2115,GLOUCESTER ST,US,5365286
144195,5365263,63455242,NCID,440181,8,0,145,0,MB1603-H08301 02/07/2015 11:30:03 PM EST 6 mph,9.4,MOVING UPDATE,MB1603-H08301,6.835,SE,0,-71.06700417,42.32691278,2015-02-08 04:30:02.0000000,2015-02-07 23:30:02.0000000,02/07/15,1041,23:30:02.00,BOSTON,MA,2118,SHIRLEY ST,US,5365288
144196,5365264,63455243,NCID,440219,0,3,382,0,MB721-H99381 02/05/2015 01:24:28 PM EST Stop: 2D:10H:5M,19,OTHER,MB721-H99381,0,,209110,-71.06160778,42.34031194,2015-02-08 04:29:47.0000000,2015-02-07 23:29:47.0000000,02/07/15,NA,23:29:47.00,BOSTON,MA,2118,,US,5365289
144197,5365266,63455245,NCID,440219,1,3,382,0,MB721-H99381 02/05/2015 01:24:28 PM EST Stop: 2D:10H:5M,19,OTHER,MB721-H99381,0,,209120,-71.06160778,42.34031194,2015-02-08 04:29:50.0000000,2015-02-07 23:29:50.0000000,02/07/15,NA,23:29:50.00,BOSTON,MA,2118,,US,5365291
144198,5365267,63455246,NCID,440219,37,3,382,0,MB721-H99381 02/05/2015 01:24:28 PM EST Stop: 2D:10H:5M,19,OTHER,MB721-H99381,0,,209120,-71.06160778,42.34031194,2015-02-08 04:29:54.0000000,2015-02-07 23:29:54.0000000,02/07/15,NA,23:29:54.00,BOSTON,MA,2118,,US,5365292
144199,5365268,63455247,NCID,440219,19,3,382,0,MB721-H99381 02/05/2015 01:24:28 PM EST Stop: 2D:10H:5M,19,OTHER,MB721-H99381,0,,209150,-71.06160778,42.34031194,2015-02-08 04:30:21.0000000,2015-02-07 23:30:21.0000000,02/07/15,NA,23:30:21.00,BOSTON,MA,2118,,US,5365293
144200,5365270,63455249,NCID,440129,8,0,85,0,MB2136-H08202 02/07/2015 11:30:12 PM EST 6 mph,5.3,MOVING UPDATE,MB2136-H08202,6.835,E,0,-71.10823889,42.32235,2015-02-08 04:30:11.0000000,2015-02-07 23:30:11.0000000,02/07/15,362,23:30:11.00,BOSTON,MA,2130,FORBES ST,US,5365295
144201,5365271,63455250,NCID,440195,8,0,210,0,MB2301-H07303 02/07/2015 11:29:37 PM EST 16 mph,19.6,MOVING UPDATE,MB2301-H07303,16.777,SW,0,-71.02579222,42.37907111,2015-02-08 04:29:36.0000000,2015-02-07 23:29:36.0000000,02/07/15,NA,23:29:36.00,BOSTON,MA,2128,COUGHLIN BYPASS RD,US,5365296
144202,5365275,63455255,NCID,440175,2,0,225,0,MB2286-H08221 02/07/2015 11:30:40 PM EST 0 mph,29.6,STOP,MB2286-H08221,0,SW,0,-71.06202806,42.33969667,2015-02-08 04:30:39.0000000,2015-02-07 23:30:39.0000000,02/07/15,NA,23:30:39.00,BOSTON,MA,2118,,US,5365300
144203,5365278,63455259,NCID,318977,8,0,156,0,MB961-H13310 02/07/2015 11:29:51 PM EST 19 mph,5.4,MOVING UPDATE,MB961-H13310,19.884,SE,0,-71.12469583,42.28397861,2015-02-08 04:29:49.0000000,2015-02-07 23:29:49.0000000,02/07/15,101,23:29:49.00,BOSTON,MA,2131,SHELDON ST,US,5365303
144204,5365284,63455290,NCID,440061,8,0,42,0,MB2236-H01381 02/07/2015 11:31:38 PM EST 19 mph,10.2,MOVING UPDATE,MB2236-H01381,19.884,NE,0,-71.07987278,42.33414444,2015-02-08 04:31:38.0000000,2015-02-07 23:31:38.0000000,02/07/15,1950,23:31:38.00,BOSTON,MA,2118,THORNDIKE ST,US,5365309
144205,5365285,63455291,NCID,440575,8,0,73,0,MB1842-H15401 02/07/2015 11:31:35 PM EST 5 mph,3.3,MOVING UPDATE,MB1842-H15401,5.592,E,0,-71.14897833,42.26100306,2015-02-08 04:31:35.0000000,2015-02-07 23:31:35.0000000,02/07/15,98,23:31:35.00,BOSTON,MA,2132,FENSMERE RD,US,5365310
144206,5365292,63455300,NCID,318999,8,0,133,0,MB1467-H12211 02/07/2015 11:31:32 PM EST 6 mph,5.4,MOVING UPDATE,MB1467-H12211,6.214,SE,0,-71.05341806,42.37863472,2015-02-08 04:31:30.0000000,2015-02-07 23:31:30.0000000,02/07/15,10,23:31:30.00,BOSTON,MA,2129,DECATUR ST,US,5365317
144207,5365297,63455312,NCID,319067,37,0,382,0,MB1338-H12304 02/07/2015 11:30:48 PM EST 0 mph,5,OTHER,MB1338-H12304,0,N,110,-71.08084194,42.35112444,2015-02-08 04:32:42.0000000,2015-02-07 23:32:42.0000000,02/07/15,NA,23:32:42.00,BOSTON,MA,2116,,US,5365322
144208,5365300,63455315,NCID,440575,8,0,138,0,MB1842-H15401 02/07/2015 11:32:35 PM EST 6 mph,3.4,MOVING UPDATE,MB1842-H15401,6.214,SE,0,-71.14722028,42.26097556,2015-02-08 04:32:35.0000000,2015-02-07 23:32:35.0000000,02/07/15,NA,23:32:35.00,BOSTON,MA,2132,GEORGETOWNE DR,US,5365325
144209,5365302,63455320,NCID,441497,8,0,100,0,MB1693-H07221 02/07/2015 11:32:16 PM EST 5 mph,2.3,MOVING UPDATE,MB1693-H07221,5.592,E,0,-71.06368306,42.34647056,2015-02-08 04:32:14.0000000,2015-02-07 23:32:14.0000000,02/07/15,36,23:32:14.00,BOSTON,MA,2118,HARRISON AVE,US,5365327
144210,5365303,63455324,NCID,318999,8,0,220,0,MB1467-H12211 02/07/2015 11:33:32 PM EST 16 mph,5.6,MOVING UPDATE,MB1467-H12211,16.156,SW,0,-71.05939389,42.37287278,2015-02-08 04:33:30.0000000,2015-02-07 23:33:30.0000000,02/07/15,57,23:33:30.00,BOSTON,MA,2129,US-1,US,5365328
144211,5365304,63455325,NCID,440195,8,0,382,1,MB2301-H07303 02/07/2015 11:32:50 PM EST 5 mph,19,MOVING UPDATE,MB2301-H07303,5.592,N,0,-71.02488611,42.36530972,2015-02-08 04:33:21.0000000,2015-02-07 23:33:21.0000000,02/07/15,NA,23:33:21.00,BOSTON,MA,2128,HOTEL DR,US,5365329
144212,5365305,63455327,NCID,440181,8,0,144,0,MB1603-H08301 02/07/2015 11:32:41 PM EST 6 mph,9.4,MOVING UPDATE,MB1603-H08301,6.214,SE,0,-71.06163972,42.32055667,2015-02-08 04:32:40.0000000,2015-02-07 23:32:40.0000000,02/07/15,1371,23:32:40.00,BOSTON,MA,2125,COLUMBIA RD,US,5365330
144213,5365310,63455334,NCID,440073,8,0,331,0,MB1839-H13401 02/07/2015 11:33:00 PM EST 11 mph,8.8,MOVING UPDATE,MB1839-H13401,11.185,NW,0,-71.05299889,42.33125833,2015-02-08 04:33:01.0000000,2015-02-07 23:33:01.0000000,02/07/15,261,23:33:01.00,BOSTON,MA,2127,DARIUS CT,US,5365335
144214,5365311,63455335,NCID,319067,3,1,382,0,MB1338-H12304 02/07/2015 11:30:48 PM EST Stop: 0H:3M,5,MOVING,MB1338-H12304,0,,180,-71.08084194,42.35112444,2015-02-08 04:33:55.0000000,2015-02-07 23:33:55.0000000,02/07/15,NA,23:33:55.00,BOSTON,MA,2116,,US,5365336
144215,5365312,63455336,NCID,319067,5,0,55,0,MB1338-H12304 02/07/2015 11:33:55 PM EST 6 mph,5.2,MOVING CONFIRMATION,MB1338-H12304,6.835,NE,0,-71.07577222,42.35231722,2015-02-08 04:33:56.0000000,2015-02-07 23:33:56.0000000,02/07/15,104,23:33:56.00,BOSTON,MA,2116,CLARENDON ST,US,5365337
144216,5365315,63455339,NCID,440575,8,0,21,0,MB1842-H15401 02/07/2015 11:33:52 PM EST 5 mph,3.1,MOVING UPDATE,MB1842-H15401,5.592,N,0,-71.14555389,42.25935889,2015-02-08 04:33:52.0000000,2015-02-07 23:33:52.0000000,02/07/15,NA,23:33:52.00,BOSTON,MA,2132,GEORGETOWNE DR,US,5365340
144217,5365319,63455346,NCID,440181,8,0,180,0,MB1603-H08301 02/07/2015 11:34:22 PM EST 5 mph,9.5,MOVING UPDATE,MB1603-H08301,5.592,S,0,-71.0568225,42.32037944,2015-02-08 04:34:21.0000000,2015-02-07 23:34:21.0000000,02/07/15,887,23:34:21.00,BOSTON,MA,2125,COLUMBIA RD,US,5365344
144218,5365326,63455358,NCID,441497,8,0,118,0,MB1693-H07221 02/07/2015 11:34:51 PM EST 6 mph,2.4,MOVING UPDATE,MB1693-H07221,6.835,SE,0,-71.06304306,42.34007194,2015-02-08 04:34:49.0000000,2015-02-07 23:34:49.0000000,02/07/15,NA,23:34:49.00,BOSTON,MA,2118,FRONTAGE RD,US,5365351
144219,5365331,63455379,NCID,318999,8,0,39,0,MB1467-H12211 02/07/2015 11:35:32 PM EST 6 mph,5.2,MOVING UPDATE,MB1467-H12211,6.214,NE,0,-71.05824417,42.373705,2015-02-08 04:35:31.0000000,2015-02-07 23:35:31.0000000,02/07/15,69,23:35:31.00,BOSTON,MA,2129,CONSTITUTION RD,US,5365356
144220,5365332,63455380,NCID,318977,8,0,213,0,MB961-H13310 02/07/2015 11:34:52 PM EST 5 mph,5.6,MOVING UPDATE,MB961-H13310,5.592,SW,0,-71.11666139,42.27889778,2015-02-08 04:34:50.0000000,2015-02-07 23:34:50.0000000,02/07/15,NA,23:34:50.00,BOSTON,MA,2131,AMERICAN LEGION HWY,US,5365357
144221,5365333,63455381,NCID,440195,8,0,274,0,MB2301-H07303 02/07/2015 11:35:22 PM EST 29 mph,19.7,MOVING UPDATE,MB2301-H07303,29.204,W,0,-71.03887444,42.34681194,2015-02-08 04:35:21.0000000,2015-02-07 23:35:21.0000000,02/07/15,NA,23:35:21.00,BOSTON,MA,2210,25-24,US,5365358
144222,5365335,63455383,NCID,440181,8,0,180,0,MB1603-H08301 02/07/2015 11:34:22 PM EST 5 mph,9.5,MOVING UPDATE,MB1603-H08301,5.592,S,0,-71.0568225,42.32037944,2015-02-08 04:34:21.0000000,2015-02-07 23:34:21.0000000,02/07/15,887,23:34:21.00,BOSTON,MA,2125,COLUMBIA RD,US,5365360
144223,5365336,63455384,NCID,440181,8,0,178,0,MB1603-H08301 02/07/2015 11:35:22 PM EST 12 mph,9.5,MOVING UPDATE,MB1603-H08301,12.427,S,0,-71.05677472,42.3185025,2015-02-08 04:35:21.0000000,2015-02-07 23:35:21.0000000,02/07/15,955,23:35:21.00,BOSTON,MA,2125,E COTTAGE ST,US,5365361
144224,5365340,63455419,NCID,441497,8,0,286,0,MB1693-H07221 02/07/2015 11:36:47 PM EST 5 mph,2.7,MOVING UPDATE,MB1693-H07221,5.592,W,0,-71.06166778,42.33973722,2015-02-08 04:36:45.0000000,2015-02-07 23:36:45.0000000,02/07/15,NA,23:36:45.00,BOSTON,MA,2118,FRONTAGE RD,US,5365365
144225,5365341,63455421,NCID,440061,8,0,46,0,MB2236-H01381 02/07/2015 11:36:59 PM EST 24 mph,10.2,MOVING UPDATE,MB2236-H01381,24.233,NE,0,-71.06474667,42.33965167,2015-02-08 04:36:59.0000000,2015-02-07 23:36:59.0000000,02/07/15,468,23:36:59.00,BOSTON,MA,2118,ROAD-,US,5365366
144226,5365344,63455431,NCID,440575,8,0,220,0,MB1842-H15401 02/07/2015 11:36:52 PM EST 26 mph,3.6,MOVING UPDATE,MB1842-H15401,26.098,SW,0,-71.15302972,42.26511444,2015-02-08 04:36:52.0000000,2015-02-07 23:36:52.0000000,02/07/15,5055,23:36:52.00,BOSTON,MA,2132,PINECLIFF RD,US,5365369
144227,5365345,63455432,NCID,440175,8,0,22,0,MB2286-H08221 02/07/2015 11:37:12 PM EST 9 mph,29.1,MOVING UPDATE,MB2286-H08221,9.321,N,0,-71.06156028,42.34057778,2015-02-08 04:37:11.0000000,2015-02-07 23:37:11.0000000,02/07/15,NA,23:37:11.00,BOSTON,MA,2118,FRONTAGE RD,US,5365370
144228,5365346,63455433,NCID,440129,38,0,382,0,MB2136-H08202 02/07/2015 11:37:38 PM EST 0 mph,5,OTHER,MB2136-H08202,0,N,0,-71.09688028,42.32345972,2015-02-08 04:37:38.0000000,2015-02-07 23:37:38.0000000,02/07/15,NA,23:37:38.00,BOSTON,MA,2119,,US,5365371
144229,5365347,63455434,NCID,440129,2,0,382,0,MB2136-H08202 02/07/2015 11:37:38 PM EST 0 mph,5,STOP,MB2136-H08202,0,N,0,-71.09688028,42.32345972,2015-02-08 04:37:37.0000000,2015-02-07 23:37:37.0000000,02/07/15,NA,23:37:37.00,BOSTON,MA,2119,,US,5365372
144230,5365348,63455437,NCID,440195,8,0,304,0,MB2301-H07303 02/07/2015 11:37:17 PM EST 5 mph,19.8,MOVING UPDATE,MB2301-H07303,5.592,NW,0,-71.04380111,42.34956056,2015-02-08 04:37:16.0000000,2015-02-07 23:37:16.0000000,02/07/15,NA,23:37:16.00,BOSTON,MA,2210,B ST,US,5365373
144231,5365349,63455441,NCID,318999,8,0,295,0,MB1467-H12211 02/07/2015 11:37:32 PM EST 13 mph,5.8,MOVING UPDATE,MB1467-H12211,13.67,NW,0,-71.06015333,42.37818333,2015-02-08 04:37:31.0000000,2015-02-07 23:37:31.0000000,02/07/15,139,23:37:31.00,BOSTON,MA,2129,MONUMENT ST,US,5365374
144232,5365351,63455446,NCID,318977,8,0,238,0,MB961-H13310 02/07/2015 11:37:23 PM EST 13 mph,5.6,MOVING UPDATE,MB961-H13310,13.67,SW,0,-71.12345889,42.27808083,2015-02-08 04:37:21.0000000,2015-02-07 23:37:21.0000000,02/07/15,370,23:37:21.00,BOSTON,MA,2131,CANTERBURY ST,US,5365376
144233,5365356,63455453,NCID,440181,8,0,187,0,MB1603-H08301 02/07/2015 11:37:32 PM EST 19 mph,9.5,MOVING UPDATE,MB1603-H08301,19.263,S,0,-71.05677194,42.31573278,2015-02-08 04:37:31.0000000,2015-02-07 23:37:31.0000000,02/07/15,1025,23:37:31.00,BOSTON,MA,2125,VICTORIA ST,US,5365381
144234,5365357,63455454,NCID,440219,3,3,382,0,MB721-H99381 02/05/2015 01:24:28 PM EST Stop: 2D:10H:13M,19,MOVING,MB721-H99381,0,,209610,-71.06160778,42.34031194,2015-02-08 04:38:05.0000000,2015-02-07 23:38:05.0000000,02/07/15,NA,23:38:05.00,BOSTON,MA,2118,,US,5365382
144235,5365358,63455455,NCID,440219,5,0,285,0,MB721-H99381 02/07/2015 11:38:06 PM EST 5 mph,19.7,MOVING CONFIRMATION,MB721-H99381,5.592,W,0,-71.06130972,42.34033694,2015-02-08 04:38:06.0000000,2015-02-07 23:38:06.0000000,02/07/15,NA,23:38:06.00,BOSTON,MA,2118,I-93,US,5365383
144236,5365359,63455461,NCID,440061,8,0,108,0,MB2236-H01381 02/07/2015 11:37:59 PM EST 6 mph,10.3,MOVING UPDATE,MB2236-H01381,6.214,E,0,-71.063385,42.34005167,2015-02-08 04:37:59.0000000,2015-02-07 23:37:59.0000000,02/07/15,NA,23:37:59.00,BOSTON,MA,2118,I-93,US,5365384
144237,5365367,63455477,NCID,440181,8,0,336,0,MB1603-H08301 02/07/2015 11:38:32 PM EST 7 mph,9.8,MOVING UPDATE,MB1603-H08301,7.456,NW,0,-71.05735667,42.31251389,2015-02-08 04:38:31.0000000,2015-02-07 23:38:31.0000000,02/07/15,1,23:38:31.00,BOSTON,MA,2125,SAVIN HILL AVE,US,5365392
144238,5365376,63455493,NCID,318977,8,0,228,0,MB961-H13310 02/07/2015 11:39:23 PM EST 16 mph,5.6,MOVING UPDATE,MB961-H13310,16.156,SW,0,-71.13037028,42.27311444,2015-02-08 04:39:21.0000000,2015-02-07 23:39:21.0000000,02/07/15,517,23:39:21.00,BOSTON,MA,2131,HAUTEVALE ST,US,5365401
144239,5365379,63455504,NCID,440195,8,0,219,0,MB2301-H07303 02/07/2015 11:39:17 PM EST 24 mph,19.6,MOVING UPDATE,MB2301-H07303,24.233,SW,0,-71.05018778,42.34483278,2015-02-08 04:39:16.0000000,2015-02-07 23:39:16.0000000,02/07/15,NA,23:39:16.00,BOSTON,MA,2210,CYPHER ST,US,5365404
144240,5365381,63455508,NCID,440181,8,0,192,0,MB1603-H08301 02/07/2015 11:39:32 PM EST 11 mph,9.5,MOVING UPDATE,MB1603-H08301,11.806,S,0,-71.05795917,42.30979444,2015-02-08 04:39:32.0000000,2015-02-07 23:39:32.0000000,02/07/15,1195,23:39:32.00,BOSTON,MA,2125,DEWAR ST,US,5365406
144241,5365387,63455516,NCID,440073,8,0,106,0,MB1839-H13401 02/07/2015 11:40:08 PM EST 21 mph,8.3,MOVING UPDATE,MB1839-H13401,21.748,E,0,-71.06113333,42.33029944,2015-02-08 04:40:08.0000000,2015-02-07 23:40:08.0000000,02/07/15,NA,23:40:08.00,BOSTON,MA,2118,I-93,US,5365412
144242,5365388,63455517,NCID,318999,8,0,351,0,MB1467-H12211 02/07/2015 11:40:32 PM EST 8 mph,5.1,MOVING UPDATE,MB1467-H12211,8.699,N,0,-71.07126972,42.3833675,2015-02-08 04:40:31.0000000,2015-02-07 23:40:31.0000000,02/07/15,510,23:40:31.00,BOSTON,MA,2129,BUNKER HILL ST,US,5365413
144243,5365389,63455518,NCID,318977,8,0,154,0,MB961-H13310 02/07/2015 11:40:23 PM EST 13 mph,5.4,MOVING UPDATE,MB961-H13310,13.049,SE,0,-71.13196639,42.26955472,2015-02-08 04:40:21.0000000,2015-02-07 23:40:21.0000000,02/07/15,606,23:40:21.00,BOSTON,MA,2131,WEST ST,US,5365414
144244,5365394,63455526,NCID,440237,8,0,318,0,MB2148-H08206 02/07/2015 11:40:48 PM EST 24 mph,28.8,MOVING UPDATE,MB2148-H08206,24.855,NW,0,-71.15599722,42.28736528,2015-02-08 04:40:48.0000000,2015-02-07 23:40:48.0000000,02/07/15,101,23:40:48.00,BOSTON,MA,2132,HENSHAW TER,US,5365419
144245,5365396,63455528,NCID,440181,8,0,187,0,MB1603-H08301 02/07/2015 11:40:32 PM EST 21 mph,9.5,MOVING UPDATE,MB1603-H08301,21.127,S,0,-71.05888389,42.30566667,2015-02-08 04:40:32.0000000,2015-02-07 23:40:32.0000000,02/07/15,1319,23:40:32.00,BOSTON,MA,2122,LINDEN ST,US,5365421
144246,5365398,63455530,NCID,441497,8,0,73,0,MB1693-H07221 02/07/2015 11:41:08 PM EST 7 mph,2.3,MOVING UPDATE,MB1693-H07221,7.456,E,0,-71.05709722,42.34019667,2015-02-08 04:41:06.0000000,2015-02-07 23:41:06.0000000,02/07/15,NA,23:41:06.00,BOSTON,MA,2127,DORCHESTER AVE,US,5365423
144247,5365399,63455531,NCID,440575,8,0,40,0,MB1842-H15401 02/07/2015 11:41:05 PM EST 21 mph,3.2,MOVING UPDATE,MB1842-H15401,21.748,NE,0,-71.15148167,42.26631056,2015-02-08 04:41:05.0000000,2015-02-07 23:41:05.0000000,02/07/15,5010,23:41:05.00,BOSTON,MA,2132,WOODLEY AVE,US,5365424
144248,5365400,63455534,NCID,440195,8,0,222,0,MB2301-H07303 02/07/2015 11:40:17 PM EST 32 mph,19.6,MOVING UPDATE,MB2301-H07303,32.311,SW,0,-71.05643833,42.33951444,2015-02-08 04:40:16.0000000,2015-02-07 23:40:16.0000000,02/07/15,NA,23:40:16.00,BOSTON,MA,2127,W 5TH ST,US,5365425
144249,5365401,63455535,NCID,440195,8,0,249,0,MB2301-H07303 02/07/2015 11:41:17 PM EST 27 mph,19.7,MOVING UPDATE,MB2301-H07303,27.962,W,0,-71.06227528,42.33428694,2015-02-08 04:41:16.0000000,2015-02-07 23:41:16.0000000,02/07/15,NA,23:41:16.00,BOSTON,MA,2118,WIDETT CIR,US,5365426
144250,5365409,63455551,NCID,440073,8,0,106,0,MB1839-H13401 02/07/2015 11:41:33 PM EST 5 mph,8.3,MOVING UPDATE,MB1839-H13401,5.592,E,0,-71.05769528,42.32960583,2015-02-08 04:41:33.0000000,2015-02-07 23:41:33.0000000,02/07/15,535,23:41:33.00,BOSTON,MA,2127,ELLERY ST,US,5365434
144251,5365410,63455552,NCID,440061,2,0,382,0,MB2236-H01381 02/07/2015 11:41:55 PM EST 0 mph,10,STOP,MB2236-H01381,0,N,0,-71.06231806,42.34012,2015-02-08 04:41:56.0000000,2015-02-07 23:41:56.0000000,02/07/15,NA,23:41:56.00,BOSTON,MA,2118,,US,5365435
144252,5365412,63455554,NCID,318999,8,0,117,0,MB1467-H12211 02/07/2015 11:41:32 PM EST 19 mph,5.4,MOVING UPDATE,MB1467-H12211,19.884,SE,0,-71.06699972,42.38306222,2015-02-08 04:41:31.0000000,2015-02-07 23:41:31.0000000,02/07/15,448,23:41:31.00,BOSTON,MA,2129,ST MARTIN ST,US,5365437
144253,5365414,63455556,NCID,440237,8,0,322,0,MB2148-H08206 02/07/2015 11:41:48 PM EST 16 mph,28.8,MOVING UPDATE,MB2148-H08206,16.777,NW,0,-71.16059111,42.29157583,2015-02-08 04:41:48.0000000,2015-02-07 23:41:48.0000000,02/07/15,265,23:41:48.00,BOSTON,MA,2132,WELD ST,US,5365439
144254,5365418,63455560,NCID,440181,8,0,177,0,MB1603-H08301 02/07/2015 11:41:32 PM EST 5 mph,9.5,MOVING UPDATE,MB1603-H08301,5.592,S,0,-71.05983778,42.30135833,2015-02-08 04:41:32.0000000,2015-02-07 23:41:32.0000000,02/07/15,1450,23:41:32.00,BOSTON,MA,2122,ADAMS ST,US,5365443
144255,5365421,63455572,NCID,440195,8,0,9,0,MB2301-H07303 02/07/2015 11:42:17 PM EST 23 mph,19.1,MOVING UPDATE,MB2301-H07303,23.612,N,0,-71.064755,42.33644861,2015-02-08 04:42:16.0000000,2015-02-07 23:42:16.0000000,02/07/15,NA,23:42:16.00,BOSTON,MA,2118,RAMP-,US,5365446
144256,5365424,63455576,NCID,441497,2,0,312,0,MB1693-H07221 02/07/2015 11:43:11 PM EST 0 mph,2.8,STOP,MB1693-H07221,0,NW,0,-71.05699722,42.34015889,2015-02-08 04:43:09.0000000,2015-02-07 23:43:09.0000000,02/07/15,NA,23:43:09.00,BOSTON,MA,2127,,US,5365449
